년월별,연도,월,연월,지역,광역지자체,광역지자체코드,시군구,인원
Mar-24,2024,03,202403,강원도 원주시,강원도,1,원주시,1170
Mar-24,2024,03,202403,강원도 인제군,강원도,1,인제군,47
Mar-24,2024,03,202403,강원도 정선군,강원도,1,정선군,40
Mar-24,2024,03,202403,강원도 철원군,강원도,1,철원군,134
Mar-24,2024,03,202403,강원도 춘천시,강원도,1,춘천시,982
Mar-24,2024,03,202403,강원도 태백시,강원도,1,태백시,78
Mar-24,2024,03,202403,강원도 평창군,강원도,1,평창군,20
Mar-24,2024,03,202403,강원도 홍천군,강원도,1,홍천군,141
Mar-24,2024,03,202403,강원도 화천군,강원도,1,화천군,22
Mar-24,2024,03,202403,강원도 횡성군,강원도,1,횡성군,123
Mar-24,2024,03,202403,경기도 가평군,경기도,2,가평군,57
Mar-24,2024,03,202403,경기도 고양시,경기도,2,고양시,2427
Mar-24,2024,03,202403,경기도 과천시,경기도,2,과천시,28
Mar-24,2024,03,202403,경기도 광명시,경기도,2,광명시,1392
Mar-24,2024,03,202403,경기도 광주시,경기도,2,광주시,160
Mar-24,2024,03,202403,경기도 구리시,경기도,2,구리시,256
Mar-24,2024,03,202403,경기도 군포시,경기도,2,군포시,456
Mar-24,2024,03,202403,경기도 김포시,경기도,2,김포시,650
Mar-24,2024,03,202403,경기도 남양주시,경기도,2,남양주시,391
Mar-24,2024,03,202403,경기도 동두천시,경기도,2,동두천시,277
Mar-24,2024,03,202403,경기도 부천시,경기도,2,부천시,663
Mar-24,2024,03,202403,경기도 성남시,경기도,2,성남시,529
Mar-24,2024,03,202403,경기도 수원시,경기도,2,수원시,1975
Mar-24,2024,03,202403,경기도 시흥시,경기도,2,시흥시,382
Mar-24,2024,03,202403,경기도 안산시,경기도,2,안산시,388
Mar-24,2024,03,202403,경기도 안성시,경기도,2,안성시,175
Mar-24,2024,03,202403,경기도 안양시,경기도,2,안양시,1232
Mar-24,2024,03,202403,경기도 양주시,경기도,2,양주시,174
Mar-24,2024,03,202403,경기도 양평군,경기도,2,양평군,158
Mar-24,2024,03,202403,경기도 여주시,경기도,2,여주시,164
Mar-24,2024,03,202403,경기도 연천군,경기도,2,연천군,71
Mar-24,2024,03,202403,경기도 오산시,경기도,2,오산시,209
Mar-24,2024,03,202403,경기도 용인시,경기도,2,용인시,815
Mar-24,2024,03,202403,경기도 의왕시,경기도,2,의왕시,80
Mar-24,2024,03,202403,경기도 의정부시,경기도,2,의정부시,659
Mar-24,2024,03,202403,경기도 이천시,경기도,2,이천시,141
Mar-24,2024,03,202403,경기도 파주시,경기도,2,파주시,384
Mar-24,2024,03,202403,경기도 평택시,경기도,2,평택시,460
Mar-24,2024,03,202403,경기도 포천시,경기도,2,포천시,174
Mar-24,2024,03,202403,경기도 하남시,경기도,2,하남시,231
Mar-24,2024,03,202403,경기도 화성시,경기도,2,화성시,213
Mar-24,2024,03,202403,경남 거제시,경남,3,거제시,289
Mar-24,2024,03,202403,경남 거창군,경남,3,거창군,105
Mar-24,2024,03,202403,경남 고성군,경남,3,고성군,116
Mar-24,2024,03,202403,경남 김해시,경남,3,김해시,540
Mar-24,2024,03,202403,경남 남해군,경남,3,남해군,82
Mar-24,2024,03,202403,경남 밀양시,경남,3,밀양시,322
Mar-24,2024,03,202403,경남 사천시,경남,3,사천시,46
Mar-24,2024,03,202403,경남 산청군,경남,3,산청군,32
Mar-24,2024,03,202403,경남 양산시,경남,3,양산시,308
Mar-24,2024,03,202403,경남 의령군,경남,3,의령군,59
Mar-24,2024,03,202403,경남 진주시,경남,3,진주시,890
Mar-24,2024,03,202403,경남 창녕군,경남,3,창녕군,87
Mar-24,2024,03,202403,경남 창원시,경남,3,창원시,2573
Mar-24,2024,03,202403,경남 통영시,경남,3,통영시,195
Mar-24,2024,03,202403,경남 하동군,경남,3,하동군,84
Mar-24,2024,03,202403,경남 함안군,경남,3,함안군,101
Mar-24,2024,03,202403,경남 함양군,경남,3,함양군,73
Mar-24,2024,03,202403,경남 합천군,경남,3,합천군,82
Mar-24,2024,03,202403,경북 경산시,경북,4,경산시,725
Mar-24,2024,03,202403,경북 경주시,경북,4,경주시,964
Mar-24,2024,03,202403,경북 고령군,경북,4,고령군,60
Mar-24,2024,03,202403,경북 구미시,경북,4,구미시,561
Mar-24,2024,03,202403,경북 김천시,경북,4,김천시,312
Mar-24,2024,03,202403,경북 문경시,경북,4,문경시,204
Mar-24,2024,03,202403,경북 봉화군,경북,4,봉화군,34
Mar-24,2024,03,202403,경북 상주시,경북,4,상주시,315
Mar-24,2024,03,202403,경북 성주군,경북,4,성주군,63
Mar-24,2024,03,202403,경북 안동시,경북,4,안동시,589
Mar-24,2024,03,202403,경북 영덕군,경북,4,영덕군,14
Mar-24,2024,03,202403,경북 영주시,경북,4,영주시,286
Mar-24,2024,03,202403,경북 영천시,경북,4,영천시,233
Mar-24,2024,03,202403,경북 예천군,경북,4,예천군,71
Mar-24,2024,03,202403,경북 울릉군,경북,4,울릉군,13
Mar-24,2024,03,202403,경북 울진군,경북,4,울진군,70
Mar-24,2024,03,202403,경북 의성군,경북,4,의성군,137
Mar-24,2024,03,202403,경북 청도군,경북,4,청도군,87
Mar-24,2024,03,202403,경북 청송군,경북,4,청송군,2
Mar-24,2024,03,202403,경북 칠곡군,경북,4,칠곡군,6
Mar-24,2024,03,202403,경북 포항시,경북,4,포항시,1378
Mar-24,2024,03,202403,광주시 광산구,광주시,5,광산구,44
Mar-24,2024,03,202403,광주시 남구,광주시,5,남구,59
Mar-24,2024,03,202403,광주시 동구,광주시,5,동구,26
Mar-24,2024,03,202403,광주시 북구,광주시,5,북구,28
Mar-24,2024,03,202403,광주시 서구,광주시,5,서구,40
Mar-24,2024,03,202403,대구시 남구,대구시,6,남구,40
Mar-24,2024,03,202403,대구시 달서구,대구시,6,달서구,44
Mar-24,2024,03,202403,대구시 달성군,대구시,6,달성군,34
Mar-24,2024,03,202403,대구시 동구,대구시,6,동구,305
Mar-24,2024,03,202403,대구시 북구,대구시,6,북구,114
Mar-24,2024,03,202403,대구시 수성구,대구시,6,수성구,58
Mar-24,2024,03,202403,대구시 중구,대구시,6,중구,24
Mar-24,2024,03,202403,대전시 대덕구,대전시,7,대덕구,12
Mar-24,2024,03,202403,대전시 동구,대전시,7,동구,90
Mar-24,2024,03,202403,대전시 서구,대전시,7,서구,136
Mar-24,2024,03,202403,대전시 유성구,대전시,7,유성구,101
Mar-24,2024,03,202403,대전시 중구,대전시,7,중구,57
Mar-24,2024,03,202403,부산시 강서구,부산시,8,강서구,10
Mar-24,2024,03,202403,부산시 금정구,부산시,8,금정구,1082
Mar-24,2024,03,202403,부산시 기장군,부산시,8,기장군,439
Mar-24,2024,03,202403,부산시 남구,부산시,8,남구,720
Mar-24,2024,03,202403,부산시 동구,부산시,8,동구,52
Mar-24,2024,03,202403,부산시 동래구,부산시,8,동래구,496
Mar-24,2024,03,202403,부산시 부산진구,부산시,8,부산진구,158
Mar-24,2024,03,202403,부산시 북구,부산시,8,북구,595
Mar-24,2024,03,202403,부산시 사상구,부산시,8,사상구,66
Mar-24,2024,03,202403,부산시 사하구,부산시,8,사하구,488
Mar-24,2024,03,202403,부산시 서구,부산시,8,서구,62
Mar-24,2024,03,202403,부산시 수영구,부산시,8,수영구,472
Mar-24,2024,03,202403,부산시 연제구,부산시,8,연제구,87
Mar-24,2024,03,202403,부산시 영도구,부산시,8,영도구,353
Mar-24,2024,03,202403,부산시 중구,부산시,8,중구,271
Mar-24,2024,03,202403,부산시 진구,부산시,8,진구,500
Mar-24,2024,03,202403,부산시 해운대구,부산시,8,해운대구,369
Mar-24,2024,03,202403,서울시 강남구,서울시,9,강남구,23
Mar-24,2024,03,202403,서울시 강동구,서울시,9,강동구,251
Mar-24,2024,03,202403,서울시 강북구,서울시,9,강북구,354
Mar-24,2024,03,202403,서울시 강서구,서울시,9,강서구,459
Mar-24,2024,03,202403,서울시 관악구,서울시,9,관악구,539
Mar-24,2024,03,202403,서울시 광진구,서울시,9,광진구,158
Mar-24,2024,03,202403,서울시 구로구,서울시,9,구로구,357
Mar-24,2024,03,202403,서울시 금천구,서울시,9,금천구,167
Mar-24,2024,03,202403,서울시 노원구,서울시,9,노원구,914
Mar-24,2024,03,202403,서울시 도봉구,서울시,9,도봉구,653
Mar-24,2024,03,202403,서울시 동대문구,서울시,9,동대문구,445
Mar-24,2024,03,202403,서울시 동작구,서울시,9,동작구,125
Mar-24,2024,03,202403,서울시 마포구,서울시,9,마포구,169
Mar-24,2024,03,202403,서울시 서대문구,서울시,9,서대문구,177
Mar-24,2024,03,202403,서울시 서초구,서울시,9,서초구,135
Mar-24,2024,03,202403,서울시 성동구,서울시,9,성동구,234
Mar-24,2024,03,202403,서울시 성북구,서울시,9,성북구,356
Mar-24,2024,03,202403,서울시 송파구,서울시,9,송파구,393
Mar-24,2024,03,202403,서울시 양천구,서울시,9,양천구,499
Mar-24,2024,03,202403,서울시 영등포구,서울시,9,영등포구,841
Mar-24,2024,03,202403,서울시 용산구,서울시,9,용산구,181
Mar-24,2024,03,202403,서울시 은평구,서울시,9,은평구,228
Mar-24,2024,03,202403,서울시 종로구,서울시,9,종로구,2123
Mar-24,2024,03,202403,서울시 중구,서울시,9,중구,128
Mar-24,2024,03,202403,서울시 중랑구,서울시,9,중랑구,426
Mar-24,2024,03,202403,세종 세종시,세종,10,세종시,148
Mar-24,2024,03,202403,울산시 남구,울산시,11,남구,2354
Mar-24,2024,03,202403,울산시 동구,울산시,11,동구,125
Mar-24,2024,03,202403,울산시 북구,울산시,11,북구,386
Mar-24,2024,03,202403,울산시 울주군,울산시,11,울주군,265
Mar-24,2024,03,202403,울산시 중구,울산시,11,중구,169
Mar-24,2024,03,202403,인천시 강화군,인천시,12,강화군,139
Mar-24,2024,03,202403,인천시 계양구,인천시,12,계양구,442
Mar-24,2024,03,202403,인천시 남동구,인천시,12,남동구,84
Mar-24,2024,03,202403,인천시 동구,인천시,12,동구,919
Mar-24,2024,03,202403,인천시 미추홀구,인천시,12,미추홀구,756
Mar-24,2024,03,202403,인천시 부평구,인천시,12,부평구,768
Mar-24,2024,03,202403,인천시 서구,인천시,12,서구,31
Mar-24,2024,03,202403,인천시 연수구,인천시,12,연수구,27
Mar-24,2024,03,202403,인천시 옹진군,인천시,12,옹진군,16
Mar-24,2024,03,202403,전남 강진군,전남,13,강진군,89
Mar-24,2024,03,202403,전남 고흥군,전남,13,고흥군,150
Mar-24,2024,03,202403,전남 곡성군,전남,13,곡성군,40
Mar-24,2024,03,202403,전남 광양시,전남,13,광양시,178
Mar-24,2024,03,202403,전남 구례군,전남,13,구례군,74
Mar-24,2024,03,202403,전남 나주시,전남,13,나주시,242
Mar-24,2024,03,202403,전남 담양군,전남,13,담양군,77
Mar-24,2024,03,202403,전남 목포시,전남,13,목포시,757
Mar-24,2024,03,202403,전남 무안군,전남,13,무안군,193
Mar-24,2024,03,202403,전남 보성군,전남,13,보성군,104
Mar-24,2024,03,202403,전남 순천시,전남,13,순천시,922
Mar-24,2024,03,202403,전남 신안군,전남,13,신안군,24
Mar-24,2024,03,202403,전남 여수시,전남,13,여수시,612
Mar-24,2024,03,202403,전남 영광군,전남,13,영광군,175
Mar-24,2024,03,202403,전남 영암군,전남,13,영암군,66
Mar-24,2024,03,202403,전남 완도군,전남,13,완도군,71
Mar-24,2024,03,202403,전남 장성군,전남,13,장성군,34
Mar-24,2024,03,202403,전남 장흥군,전남,13,장흥군,105
Mar-24,2024,03,202403,전남 진도군,전남,13,진도군,60
Mar-24,2024,03,202403,전남 함평군,전남,13,함평군,50
Mar-24,2024,03,202403,전남 해남군,전남,13,해남군,314
Mar-24,2024,03,202403,전남 화순군,전남,13,화순군,110
Mar-24,2024,03,202403,전북 고창군,전북,14,고창군,114
Mar-24,2024,03,202403,전북 군산시,전북,14,군산시,622
Mar-24,2024,03,202403,전북 김제시,전북,14,김제시,165
Mar-24,2024,03,202403,전북 남원시,전북,14,남원시,152
Mar-24,2024,03,202403,전북 무주군,전북,14,무주군,30
Mar-24,2024,03,202403,전북 부안군,전북,14,부안군,83
Mar-24,2024,03,202403,전북 순창군,전북,14,순창군,33
Mar-24,2024,03,202403,전북 완주군,전북,14,완주군,86
Mar-24,2024,03,202403,전북 익산시,전북,14,익산시,594
Mar-24,2024,03,202403,전북 임실군,전북,14,임실군,21
Mar-24,2024,03,202403,전북 장수군,전북,14,장수군,24
Mar-24,2024,03,202403,전북 전주시,전북,14,전주시,1926
Mar-24,2024,03,202403,전북 정읍시,전북,14,정읍시,237
Mar-24,2024,03,202403,전북 진안군,전북,14,진안군,54
Mar-24,2024,03,202403,제주도 서귀포시,제주도,15,서귀포시,274
Mar-24,2024,03,202403,제주도 제주시,제주도,15,제주시,912
Mar-24,2024,03,202403,충남 계룡시,충남,16,계룡시,44
Mar-24,2024,03,202403,충남 공주시,충남,16,공주시,147
Mar-24,2024,03,202403,충남 금산군,충남,16,금산군,89
Mar-24,2024,03,202403,충남 논산시,충남,16,논산시,261
Mar-24,2024,03,202403,충남 당진시,충남,16,당진시,158
Mar-24,2024,03,202403,충남 보령시,충남,16,보령시,132
Mar-24,2024,03,202403,충남 부여군,충남,16,부여군,68
Mar-24,2024,03,202403,충남 서산시,충남,16,서산시,218
Mar-24,2024,03,202403,충남 서천군,충남,16,서천군,92
Mar-24,2024,03,202403,충남 아산시,충남,16,아산시,498
Mar-24,2024,03,202403,충남 예산군,충남,16,예산군,98
Mar-24,2024,03,202403,충남 천안시,충남,16,천안시,426
Mar-24,2024,03,202403,충남 청양군,충남,16,청양군,45
Mar-24,2024,03,202403,충남 태안군,충남,16,태안군,73
Mar-24,2024,03,202403,충남 홍성군,충남,16,홍성군,301
Mar-24,2024,03,202403,충북 괴산군,충북,17,괴산군,75
Mar-24,2024,03,202403,충북 보은군,충북,17,보은군,68
Mar-24,2024,03,202403,충북 영동군,충북,17,영동군,74
Mar-24,2024,03,202403,충북 옥천군,충북,17,옥천군,78
Mar-24,2024,03,202403,충북 음성군,충북,17,음성군,78
Mar-24,2024,03,202403,충북 제천시,충북,17,제천시,294
Mar-24,2024,03,202403,충북 증평군,충북,17,증평군,19
Mar-24,2024,03,202403,충북 진천군,충북,17,진천군,68
Mar-24,2024,03,202403,충북 청주시,충북,17,청주시,913
Mar-24,2024,03,202403,충북 충주시,충북,17,충주시,368
Apr-24,2024,04,202404,강원도 강릉시,강원도,1,강릉시,653
Apr-24,2024,04,202404,강원도 고성군,강원도,1,고성군,14
Apr-24,2024,04,202404,강원도 동해시,강원도,1,동해시,161
Apr-24,2024,04,202404,강원도 삼척시,강원도,1,삼척시,100
Apr-24,2024,04,202404,강원도 속초시,강원도,1,속초시,177
Apr-24,2024,04,202404,강원도 양구군,강원도,1,양구군,24
Apr-24,2024,04,202404,강원도 양양군,강원도,1,양양군,56
Apr-24,2024,04,202404,강원도 영월군,강원도,1,영월군,84
Apr-24,2024,04,202404,강원도 원주시,강원도,1,원주시,1100
Apr-24,2024,04,202404,강원도 인제군,강원도,1,인제군,60
Apr-24,2024,04,202404,강원도 정선군,강원도,1,정선군,23
Apr-24,2024,04,202404,강원도 철원군,강원도,1,철원군,134
Apr-24,2024,04,202404,강원도 춘천시,강원도,1,춘천시,1041
Apr-24,2024,04,202404,강원도 태백시,강원도,1,태백시,82
Apr-24,2024,04,202404,강원도 평창군,강원도,1,평창군,12
Apr-24,2024,04,202404,강원도 홍천군,강원도,1,홍천군,134
Apr-24,2024,04,202404,강원도 화천군,강원도,1,화천군,21
Apr-24,2024,04,202404,강원도 횡성군,강원도,1,횡성군,103
Apr-24,2024,04,202404,경기도 가평군,경기도,2,가평군,109
Apr-24,2024,04,202404,경기도 고양시,경기도,2,고양시,2668
Apr-24,2024,04,202404,경기도 과천시,경기도,2,과천시,30
Apr-24,2024,04,202404,경기도 광명시,경기도,2,광명시,1343
Apr-24,2024,04,202404,경기도 광주시,경기도,2,광주시,185
Apr-24,2024,04,202404,경기도 구리시,경기도,2,구리시,249
Apr-24,2024,04,202404,경기도 군포시,경기도,2,군포시,448
Apr-24,2024,04,202404,경기도 김포시,경기도,2,김포시,721
Apr-24,2024,04,202404,경기도 남양주시,경기도,2,남양주시,403
Apr-24,2024,04,202404,경기도 동두천시,경기도,2,동두천시,274
Apr-24,2024,04,202404,경기도 부천시,경기도,2,부천시,823
Apr-24,2024,04,202404,경기도 성남시,경기도,2,성남시,604
Apr-24,2024,04,202404,경기도 수원시,경기도,2,수원시,1880
Apr-24,2024,04,202404,경기도 시흥시,경기도,2,시흥시,350
Apr-24,2024,04,202404,경기도 안산시,경기도,2,안산시,390
Apr-24,2024,04,202404,경기도 안성시,경기도,2,안성시,191
Apr-24,2024,04,202404,경기도 안양시,경기도,2,안양시,1166
Apr-24,2024,04,202404,경기도 양주시,경기도,2,양주시,179
Apr-24,2024,04,202404,경기도 양평군,경기도,2,양평군,191
Apr-24,2024,04,202404,경기도 여주시,경기도,2,여주시,173
Apr-24,2024,04,202404,경기도 연천군,경기도,2,연천군,86
Apr-24,2024,04,202404,경기도 오산시,경기도,2,오산시,190
Apr-24,2024,04,202404,경기도 용인시,경기도,2,용인시,857
Apr-24,2024,04,202404,경기도 의왕시,경기도,2,의왕시,94
Apr-24,2024,04,202404,경기도 의정부시,경기도,2,의정부시,1019
Apr-24,2024,04,202404,경기도 이천시,경기도,2,이천시,187
Apr-24,2024,04,202404,경기도 파주시,경기도,2,파주시,373
Apr-24,2024,04,202404,경기도 평택시,경기도,2,평택시,559
Apr-24,2024,04,202404,경기도 포천시,경기도,2,포천시,75
Apr-24,2024,04,202404,경기도 하남시,경기도,2,하남시,234
Apr-24,2024,04,202404,경기도 화성시,경기도,2,화성시,269
Apr-24,2024,04,202404,경남 거제시,경남,3,거제시,242
Apr-24,2024,04,202404,경남 거창군,경남,3,거창군,102
Apr-24,2024,04,202404,경남 고성군,경남,3,고성군,88
Apr-24,2024,04,202404,경남 김해시,경남,3,김해시,591
Apr-24,2024,04,202404,경남 남해군,경남,3,남해군,80
Apr-24,2024,04,202404,경남 밀양시,경남,3,밀양시,125
Apr-24,2024,04,202404,경남 사천시,경남,3,사천시,46
Apr-24,2024,04,202404,경남 양산시,경남,3,양산시,70
Apr-24,2024,04,202404,경남 의령군,경남,3,의령군,15
Apr-24,2024,04,202404,경남 진주시,경남,3,진주시,429
Apr-24,2024,04,202404,경남 창녕군,경남,3,창녕군,69
Apr-24,2024,04,202404,경남 창원시,경남,3,창원시,2265
Apr-24,2024,04,202404,경남 통영시,경남,3,통영시,176
Apr-24,2024,04,202404,경남 하동군,경남,3,하동군,49
Apr-24,2024,04,202404,경남 함안군,경남,3,함안군,100
Apr-24,2024,04,202404,경남 함양군,경남,3,함양군,78
Apr-24,2024,04,202404,경남 합천군,경남,3,합천군,64
Apr-24,2024,04,202404,경북 경산시,경북,4,경산시,757
Apr-24,2024,04,202404,경북 경주시,경북,4,경주시,943
Apr-24,2024,04,202404,경북 고령군,경북,4,고령군,76
Apr-24,2024,04,202404,경북 구미시,경북,4,구미시,565
Apr-24,2024,04,202404,경북 김천시,경북,4,김천시,300
Apr-24,2024,04,202404,경북 문경시,경북,4,문경시,250
Apr-24,2024,04,202404,경북 봉화군,경북,4,봉화군,42
Apr-24,2024,04,202404,경북 상주시,경북,4,상주시,317
Apr-24,2024,04,202404,경북 성주군,경북,4,성주군,57
Apr-24,2024,04,202404,경북 안동시,경북,4,안동시,546
Apr-24,2024,04,202404,경북 영덕군,경북,4,영덕군,100
Apr-24,2024,04,202404,경북 영주시,경북,4,영주시,269
Apr-24,2024,04,202404,경북 영천시,경북,4,영천시,238
Apr-24,2024,04,202404,경북 예천군,경북,4,예천군,59
Apr-24,2024,04,202404,경북 울릉군,경북,4,울릉군,11
Apr-24,2024,04,202404,경북 울진군,경북,4,울진군,71
Apr-24,2024,04,202404,경북 의성군,경북,4,의성군,127
Apr-24,2024,04,202404,경북 청도군,경북,4,청도군,73
Apr-24,2024,04,202404,경북 청송군,경북,4,청송군,41
Apr-24,2024,04,202404,경북 칠곡군,경북,4,칠곡군,71
Apr-24,2024,04,202404,경북 포항시,경북,4,포항시,1292
Apr-24,2024,04,202404,광주시 광산구,광주시,5,광산구,40
Apr-24,2024,04,202404,광주시 남구,광주시,5,남구,63
Apr-24,2024,04,202404,광주시 동구,광주시,5,동구,30
Apr-24,2024,04,202404,광주시 북구,광주시,5,북구,6
Apr-24,2024,04,202404,광주시 서구,광주시,5,서구,35
Apr-24,2024,04,202404,대구시 군위군,대구시,6,군위군,67
Apr-24,2024,04,202404,대구시 남구,대구시,6,남구,51
Apr-24,2024,04,202404,대구시 달서구,대구시,6,달서구,65
Apr-24,2024,04,202404,대구시 달성군,대구시,6,달성군,40
Apr-24,2024,04,202404,대구시 동구,대구시,6,동구,348
Apr-24,2024,04,202404,대구시 북구,대구시,6,북구,178
Apr-24,2024,04,202404,대구시 서구,대구시,6,서구,66
Apr-24,2024,04,202404,대구시 수성구,대구시,6,수성구,69
Apr-24,2024,04,202404,대구시 중구,대구시,6,중구,66
Apr-24,2024,04,202404,대전시 대덕구,대전시,7,대덕구,15
Apr-24,2024,04,202404,대전시 동구,대전시,7,동구,84
Apr-24,2024,04,202404,대전시 서구,대전시,7,서구,161
Apr-24,2024,04,202404,대전시 유성구,대전시,7,유성구,130
Apr-24,2024,04,202404,대전시 중구,대전시,7,중구,65
Apr-24,2024,04,202404,부산시 강서구,부산시,8,강서구,16
Apr-24,2024,04,202404,부산시 금정구,부산시,8,금정구,973
Apr-24,2024,04,202404,부산시 기장군,부산시,8,기장군,370
Apr-24,2024,04,202404,부산시 남구,부산시,8,남구,534
Apr-24,2024,04,202404,부산시 동래구,부산시,8,동래구,419
Apr-24,2024,04,202404,부산시 부산진구,부산시,8,부산진구,149
Apr-24,2024,04,202404,부산시 북구,부산시,8,북구,565
Apr-24,2024,04,202404,부산시 사상구,부산시,8,사상구,1
Apr-24,2024,04,202404,부산시 사하구,부산시,8,사하구,395
Apr-24,2024,04,202404,부산시 서구,부산시,8,서구,74
Apr-24,2024,04,202404,부산시 수영구,부산시,8,수영구,358
Apr-24,2024,04,202404,부산시 연제구,부산시,8,연제구,32
Apr-24,2024,04,202404,부산시 영도구,부산시,8,영도구,269
Apr-24,2024,04,202404,부산시 중구,부산시,8,중구,47
Apr-24,2024,04,202404,부산시 진구,부산시,8,진구,438
Apr-24,2024,04,202404,부산시 해운대구,부산시,8,해운대구,248
Apr-24,2024,04,202404,서울시 강남구,서울시,9,강남구,459
Apr-24,2024,04,202404,서울시 강동구,서울시,9,강동구,282
Apr-24,2024,04,202404,서울시 강북구,서울시,9,강북구,345
Apr-24,2024,04,202404,서울시 강서구,서울시,9,강서구,372
Apr-24,2024,04,202404,서울시 관악구,서울시,9,관악구,413
Apr-24,2024,04,202404,서울시 광진구,서울시,9,광진구,179
Apr-24,2024,04,202404,서울시 구로구,서울시,9,구로구,389
Apr-24,2024,04,202404,서울시 금천구,서울시,9,금천구,185
Apr-24,2024,04,202404,서울시 노원구,서울시,9,노원구,982
Apr-24,2024,04,202404,서울시 도봉구,서울시,9,도봉구,599
Apr-24,2024,04,202404,서울시 동대문구,서울시,9,동대문구,452
Apr-24,2024,04,202404,서울시 동작구,서울시,9,동작구,140
Apr-24,2024,04,202404,서울시 마포구,서울시,9,마포구,171
Apr-24,2024,04,202404,서울시 서대문구,서울시,9,서대문구,164
Apr-24,2024,04,202404,서울시 서초구,서울시,9,서초구,140
Apr-24,2024,04,202404,서울시 성동구,서울시,9,성동구,183
Apr-24,2024,04,202404,서울시 성북구,서울시,9,성북구,346
Apr-24,2024,04,202404,서울시 송파구,서울시,9,송파구,391
Apr-24,2024,04,202404,서울시 양천구,서울시,9,양천구,474
Apr-24,2024,04,202404,서울시 영등포구,서울시,9,영등포구,936
Apr-24,2024,04,202404,서울시 용산구,서울시,9,용산구,139
Apr-24,2024,04,202404,서울시 은평구,서울시,9,은평구,300
Apr-24,2024,04,202404,서울시 종로구,서울시,9,종로구,1782
Apr-24,2024,04,202404,서울시 중구,서울시,9,중구,129
Apr-24,2024,04,202404,서울시 중랑구,서울시,9,중랑구,385
Apr-24,2024,04,202404,세종 세종시,세종,10,세종시,173
Apr-24,2024,04,202404,울산시 남구,울산시,11,남구,219
Apr-24,2024,04,202404,울산시 동구,울산시,11,동구,37
Apr-24,2024,04,202404,울산시 북구,울산시,11,북구,17
Apr-24,2024,04,202404,울산시 울주군,울산시,11,울주군,221
Apr-24,2024,04,202404,울산시 중구,울산시,11,중구,161
Apr-24,2024,04,202404,인천시 강화군,인천시,12,강화군,129
Apr-24,2024,04,202404,인천시 계양구,인천시,12,계양구,437
Apr-24,2024,04,202404,인천시 남동구,인천시,12,남동구,66
Apr-24,2024,04,202404,인천시 동구,인천시,12,동구,781
Apr-24,2024,04,202404,인천시 미추홀구,인천시,12,미추홀구,720
Apr-24,2024,04,202404,인천시 부평구,인천시,12,부평구,720
Apr-24,2024,04,202404,인천시 서구,인천시,12,서구,14
Apr-24,2024,04,202404,인천시 연수구,인천시,12,연수구,24
Apr-24,2024,04,202404,인천시 옹진군,인천시,12,옹진군,11
Apr-24,2024,04,202404,인천시 중구,인천시,12,중구,3
Apr-24,2024,04,202404,전남 강진군,전남,13,강진군,100
Apr-24,2024,04,202404,전남 고흥군,전남,13,고흥군,147
Apr-24,2024,04,202404,전남 곡성군,전남,13,곡성군,20
Apr-24,2024,04,202404,전남 광양시,전남,13,광양시,194
Apr-24,2024,04,202404,전남 구례군,전남,13,구례군,69
Apr-24,2024,04,202404,전남 나주시,전남,13,나주시,240
Apr-24,2024,04,202404,전남 담양군,전남,13,담양군,67
Apr-24,2024,04,202404,전남 목포시,전남,13,목포시,712
Apr-24,2024,04,202404,전남 무안군,전남,13,무안군,183
Apr-24,2024,04,202404,전남 보성군,전남,13,보성군,92
Apr-24,2024,04,202404,전남 순천시,전남,13,순천시,982
Apr-24,2024,04,202404,전남 신안군,전남,13,신안군,24
Apr-24,2024,04,202404,전남 여수시,전남,13,여수시,458
Apr-24,2024,04,202404,전남 영광군,전남,13,영광군,162
Apr-24,2024,04,202404,전남 영암군,전남,13,영암군,65
Apr-24,2024,04,202404,전남 완도군,전남,13,완도군,79
Apr-24,2024,04,202404,전남 장성군,전남,13,장성군,42
Apr-24,2024,04,202404,전남 장흥군,전남,13,장흥군,81
Apr-24,2024,04,202404,전남 진도군,전남,13,진도군,47
Apr-24,2024,04,202404,전남 함평군,전남,13,함평군,44
Apr-24,2024,04,202404,전남 해남군,전남,13,해남군,88
Apr-24,2024,04,202404,전남 화순군,전남,13,화순군,110
Apr-24,2024,04,202404,전북 고창군,전북,14,고창군,96
Apr-24,2024,04,202404,전북 군산시,전북,14,군산시,745
Apr-24,2024,04,202404,전북 김제시,전북,14,김제시,144
Apr-24,2024,04,202404,전북 남원시,전북,14,남원시,148
Apr-24,2024,04,202404,전북 무주군,전북,14,무주군,30
Apr-24,2024,04,202404,전북 부안군,전북,14,부안군,84
Apr-24,2024,04,202404,전북 순창군,전북,14,순창군,30
Apr-24,2024,04,202404,전북 완주군,전북,14,완주군,77
Apr-24,2024,04,202404,전북 익산시,전북,14,익산시,594
Apr-24,2024,04,202404,전북 임실군,전북,14,임실군,20
Apr-24,2024,04,202404,전북 장수군,전북,14,장수군,21
Apr-24,2024,04,202404,전북 전주시,전북,14,전주시,478
Apr-24,2024,04,202404,전북 정읍시,전북,14,정읍시,219
Apr-24,2024,04,202404,전북 진안군,전북,14,진안군,53
Apr-24,2024,04,202404,제주도 서귀포시,제주도,15,서귀포시,185
Apr-24,2024,04,202404,제주도 제주시,제주도,15,제주시,815
Apr-24,2024,04,202404,충남 계룡시,충남,16,계룡시,32
