년월일,연도,월,연월,지역,광역지자체,광역지자체코드,시군구,인원
24-Oct,2024,10,202410,전북 완주군,전북,14,완주군,85
24-Oct,2024,10,202410,전북 익산시,전북,14,익산시,615
24-Oct,2024,10,202410,전북 임실군,전북,14,임실군,21
24-Oct,2024,10,202410,전북 장수군,전북,14,장수군,20
24-Oct,2024,10,202410,전북 전주시,전북,14,전주시,2562
24-Oct,2024,10,202410,전북 정읍시,전북,14,정읍시,215
24-Oct,2024,10,202410,전북 진안군,전북,14,진안군,68
24-Oct,2024,10,202410,제주도 서귀포시,제주도,15,서귀포시,273
24-Oct,2024,10,202410,제주도 제주시,제주도,15,제주시,886
24-Oct,2024,10,202410,충남 계룡시,충남,16,계룡시,51
24-Oct,2024,10,202410,충남 공주시,충남,16,공주시,161
24-Oct,2024,10,202410,충남 금산군,충남,16,금산군,71
24-Oct,2024,10,202410,충남 논산시,충남,16,논산시,317
24-Oct,2024,10,202410,충남 당진시,충남,16,당진시,163
24-Oct,2024,10,202410,충남 보령시,충남,16,보령시,153
24-Oct,2024,10,202410,충남 부여군,충남,16,부여군,95
24-Oct,2024,10,202410,충남 서산시,충남,16,서산시,414
24-Oct,2024,10,202410,충남 서천군,충남,16,서천군,101
24-Oct,2024,10,202410,충남 아산시,충남,16,아산시,383
24-Oct,2024,10,202410,충남 예산군,충남,16,예산군,102
24-Oct,2024,10,202410,충남 천안시,충남,16,천안시,477
24-Oct,2024,10,202410,충남 청양군,충남,16,청양군,38
24-Oct,2024,10,202410,충남 태안군,충남,16,태안군,119
24-Oct,2024,10,202410,충남 홍성군,충남,16,홍성군,174
24-Oct,2024,10,202410,충북 괴산군,충북,17,괴산군,66
24-Oct,2024,10,202410,충북 보은군,충북,17,보은군,66
24-Oct,2024,10,202410,충북 영동군,충북,17,영동군,80
24-Oct,2024,10,202410,충북 옥천군,충북,17,옥천군,94
24-Oct,2024,10,202410,충북 음성군,충북,17,음성군,5
24-Oct,2024,10,202410,충북 제천시,충북,17,제천시,340
24-Oct,2024,10,202410,충북 증평군,충북,17,증평군,13
24-Oct,2024,10,202410,충북 진천군,충북,17,진천군,64
24-Oct,2024,10,202410,충북 청주시,충북,17,청주시,1029
24-Oct,2024,10,202410,충북 충주시,충북,17,충주시,365
24-Nov,2024,11,202411,강원도 강릉시,강원도,1,강릉시,686
24-Nov,2024,11,202411,강원도 고성군,강원도,1,고성군,33
24-Nov,2024,11,202411,강원도 동해시,강원도,1,동해시,158
24-Nov,2024,11,202411,강원도 삼척시,강원도,1,삼척시,102
24-Nov,2024,11,202411,강원도 속초시,강원도,1,속초시,172
24-Nov,2024,11,202411,강원도 양구군,강원도,1,양구군,26
24-Nov,2024,11,202411,강원도 양양군,강원도,1,양양군,62
24-Nov,2024,11,202411,강원도 영월군,강원도,1,영월군,82
24-Nov,2024,11,202411,강원도 원주시,강원도,1,원주시,1290
24-Nov,2024,11,202411,강원도 인제군,강원도,1,인제군,19
24-Nov,2024,11,202411,강원도 정선군,강원도,1,정선군,38
24-Nov,2024,11,202411,강원도 철원군,강원도,1,철원군,133
24-Nov,2024,11,202411,강원도 춘천시,강원도,1,춘천시,952
24-Nov,2024,11,202411,강원도 태백시,강원도,1,태백시,85
24-Nov,2024,11,202411,강원도 평창군,강원도,1,평창군,22
24-Nov,2024,11,202411,강원도 홍천군,강원도,1,홍천군,129
24-Nov,2024,11,202411,강원도 화천군,강원도,1,화천군,24
24-Nov,2024,11,202411,강원도 횡성군,강원도,1,횡성군,112
24-Nov,2024,11,202411,경기도 가평군,경기도,2,가평군,76
24-Nov,2024,11,202411,경기도 고양시,경기도,2,고양시,2380
24-Nov,2024,11,202411,경기도 과천시,경기도,2,과천시,29
24-Nov,2024,11,202411,경기도 광명시,경기도,2,광명시,1264
24-Nov,2024,11,202411,경기도 광주시,경기도,2,광주시,161
24-Nov,2024,11,202411,경기도 구리시,경기도,2,구리시,245
24-Nov,2024,11,202411,경기도 군포시,경기도,2,군포시,443
24-Nov,2024,11,202411,경기도 김포시,경기도,2,김포시,718
24-Nov,2024,11,202411,경기도 남양주시,경기도,2,남양주시,463
24-Nov,2024,11,202411,경기도 동두천시,경기도,2,동두천시,280
24-Nov,2024,11,202411,경기도 부천시,경기도,2,부천시,702
24-Nov,2024,11,202411,경기도 성남시,경기도,2,성남시,632
24-Nov,2024,11,202411,경기도 수원시,경기도,2,수원시,1849
24-Nov,2024,11,202411,경기도 시흥시,경기도,2,시흥시,348
24-Nov,2024,11,202411,경기도 안산시,경기도,2,안산시,425
24-Nov,2024,11,202411,경기도 안성시,경기도,2,안성시,161
24-Nov,2024,11,202411,경기도 안양시,경기도,2,안양시,1148
24-Nov,2024,11,202411,경기도 양주시,경기도,2,양주시,188
24-Nov,2024,11,202411,경기도 양평군,경기도,2,양평군,179
24-Nov,2024,11,202411,경기도 여주시,경기도,2,여주시,153
24-Nov,2024,11,202411,경기도 연천군,경기도,2,연천군,79
24-Nov,2024,11,202411,경기도 오산시,경기도,2,오산시,209
24-Nov,2024,11,202411,경기도 용인시,경기도,2,용인시,938
24-Nov,2024,11,202411,경기도 의왕시,경기도,2,의왕시,86
24-Nov,2024,11,202411,경기도 의정부시,경기도,2,의정부시,1031
24-Nov,2024,11,202411,경기도 이천시,경기도,2,이천시,174
24-Nov,2024,11,202411,경기도 파주시,경기도,2,파주시,340
24-Nov,2024,11,202411,경기도 평택시,경기도,2,평택시,517
24-Nov,2024,11,202411,경기도 포천시,경기도,2,포천시,61
24-Nov,2024,11,202411,경기도 하남시,경기도,2,하남시,278
24-Nov,2024,11,202411,경기도 화성시,경기도,2,화성시,219
24-Nov,2024,11,202411,경남 거제시,경남,3,거제시,238
24-Nov,2024,11,202411,경남 거창군,경남,3,거창군,20
24-Nov,2024,11,202411,경남 고성군,경남,3,고성군,78
24-Nov,2024,11,202411,경남 김해시,경남,3,김해시,477
24-Nov,2024,11,202411,경남 남해군,경남,3,남해군,79
24-Nov,2024,11,202411,경남 밀양시,경남,3,밀양시,220
24-Nov,2024,11,202411,경남 사천시,경남,3,사천시,23
24-Nov,2024,11,202411,경남 산청군,경남,3,산청군,25
24-Nov,2024,11,202411,경남 양산시,경남,3,양산시,190
24-Nov,2024,11,202411,경남 의령군,경남,3,의령군,50
24-Nov,2024,11,202411,경남 진주시,경남,3,진주시,621
24-Nov,2024,11,202411,경남 창녕군,경남,3,창녕군,61
24-Nov,2024,11,202411,경남 창원시,경남,3,창원시,2020
24-Nov,2024,11,202411,경남 통영시,경남,3,통영시,152
24-Nov,2024,11,202411,경남 하동군,경남,3,하동군,57
24-Nov,2024,11,202411,경남 함안군,경남,3,함안군,54
24-Nov,2024,11,202411,경남 함양군,경남,3,함양군,80
24-Nov,2024,11,202411,경남 합천군,경남,3,합천군,57
24-Nov,2024,11,202411,경북 경산시,경북,4,경산시,763
24-Nov,2024,11,202411,경북 경주시,경북,4,경주시,820
24-Nov,2024,11,202411,경북 고령군,경북,4,고령군,52
24-Nov,2024,11,202411,경북 구미시,경북,4,구미시,514
24-Nov,2024,11,202411,경북 김천시,경북,4,김천시,292
24-Nov,2024,11,202411,경북 문경시,경북,4,문경시,191
24-Nov,2024,11,202411,경북 봉화군,경북,4,봉화군,42
24-Nov,2024,11,202411,경북 상주시,경북,4,상주시,294
24-Nov,2024,11,202411,경북 성주군,경북,4,성주군,30
24-Nov,2024,11,202411,경북 안동시,경북,4,안동시,255
24-Nov,2024,11,202411,경북 영덕군,경북,4,영덕군,1
24-Nov,2024,11,202411,경북 영양군,경북,4,영양군,17
24-Nov,2024,11,202411,경북 영주시,경북,4,영주시,199
24-Nov,2024,11,202411,경북 영천시,경북,4,영천시,219
24-Nov,2024,11,202411,경북 예천군,경북,4,예천군,52
24-Nov,2024,11,202411,경북 울진군,경북,4,울진군,73
24-Nov,2024,11,202411,경북 의성군,경북,4,의성군,121
24-Nov,2024,11,202411,경북 청도군,경북,4,청도군,55
24-Nov,2024,11,202411,경북 청송군,경북,4,청송군,40
24-Nov,2024,11,202411,경북 칠곡군,경북,4,칠곡군,44
24-Nov,2024,11,202411,경북 포항시,경북,4,포항시,1315
24-Nov,2024,11,202411,광주시 광산구,광주시,5,광산구,48
24-Nov,2024,11,202411,광주시 남구,광주시,5,남구,72
24-Nov,2024,11,202411,광주시 동구,광주시,5,동구,30
24-Nov,2024,11,202411,광주시 북구,광주시,5,북구,4
24-Nov,2024,11,202411,광주시 서구,광주시,5,서구,73
24-Nov,2024,11,202411,대구시 남구,대구시,6,남구,12
24-Nov,2024,11,202411,대구시 달서구,대구시,6,달서구,31
24-Nov,2024,11,202411,대구시 달성군,대구시,6,달성군,10
24-Nov,2024,11,202411,대구시 동구,대구시,6,동구,303
24-Nov,2024,11,202411,대구시 북구,대구시,6,북구,18
24-Nov,2024,11,202411,대구시 서구,대구시,6,서구,10
24-Nov,2024,11,202411,대구시 수성구,대구시,6,수성구,35
24-Nov,2024,11,202411,대전시 대덕구,대전시,7,대덕구,29
24-Nov,2024,11,202411,대전시 동구,대전시,7,동구,100
24-Nov,2024,11,202411,대전시 서구,대전시,7,서구,220
24-Nov,2024,11,202411,대전시 유성구,대전시,7,유성구,127
24-Nov,2024,11,202411,대전시 중구,대전시,7,중구,58
24-Nov,2024,11,202411,부산시 강서구,부산시,8,강서구,21
24-Nov,2024,11,202411,부산시 금정구,부산시,8,금정구,1059
24-Nov,2024,11,202411,부산시 기장군,부산시,8,기장군,375
24-Nov,2024,11,202411,부산시 남구,부산시,8,남구,524
24-Nov,2024,11,202411,부산시 동구,부산시,8,동구,52
24-Nov,2024,11,202411,부산시 동래구,부산시,8,동래구,396
24-Nov,2024,11,202411,부산시 부산진구,부산시,8,부산진구,254
24-Nov,2024,11,202411,부산시 북구,부산시,8,북구,358
24-Nov,2024,11,202411,부산시 사상구,부산시,8,사상구,76
24-Nov,2024,11,202411,부산시 사하구,부산시,8,사하구,333
24-Nov,2024,11,202411,부산시 서구,부산시,8,서구,71
24-Nov,2024,11,202411,부산시 수영구,부산시,8,수영구,351
24-Nov,2024,11,202411,부산시 연제구,부산시,8,연제구,87
24-Nov,2024,11,202411,부산시 영도구,부산시,8,영도구,300
24-Nov,2024,11,202411,부산시 중구,부산시,8,중구,33
24-Nov,2024,11,202411,부산시 진구,부산시,8,진구,69
24-Nov,2024,11,202411,부산시 해운대구,부산시,8,해운대구,264
24-Nov,2024,11,202411,서울시 강남구,서울시,9,강남구,461
24-Nov,2024,11,202411,서울시 강동구,서울시,9,강동구,272
24-Nov,2024,11,202411,서울시 강북구,서울시,9,강북구,348
24-Nov,2024,11,202411,서울시 강서구,서울시,9,강서구,409
24-Nov,2024,11,202411,서울시 관악구,서울시,9,관악구,128
24-Nov,2024,11,202411,서울시 광진구,서울시,9,광진구,210
24-Nov,2024,11,202411,서울시 구로구,서울시,9,구로구,392
24-Nov,2024,11,202411,서울시 금천구,서울시,9,금천구,184
24-Nov,2024,11,202411,서울시 노원구,서울시,9,노원구,908
24-Nov,2024,11,202411,서울시 도봉구,서울시,9,도봉구,549
24-Nov,2024,11,202411,서울시 동대문구,서울시,9,동대문구,497
24-Nov,2024,11,202411,서울시 동작구,서울시,9,동작구,141
24-Nov,2024,11,202411,서울시 마포구,서울시,9,마포구,156
24-Nov,2024,11,202411,서울시 서대문구,서울시,9,서대문구,176
24-Nov,2024,11,202411,서울시 서초구,서울시,9,서초구,185
24-Nov,2024,11,202411,서울시 성동구,서울시,9,성동구,249
24-Nov,2024,11,202411,서울시 성북구,서울시,9,성북구,311
24-Nov,2024,11,202411,서울시 송파구,서울시,9,송파구,414
24-Nov,2024,11,202411,서울시 양천구,서울시,9,양천구,492
24-Nov,2024,11,202411,서울시 영등포구,서울시,9,영등포구,554
24-Nov,2024,11,202411,서울시 용산구,서울시,9,용산구,133
24-Nov,2024,11,202411,서울시 은평구,서울시,9,은평구,270
24-Nov,2024,11,202411,서울시 종로구,서울시,9,종로구,1835
24-Nov,2024,11,202411,서울시 중구,서울시,9,중구,177
24-Nov,2024,11,202411,서울시 중랑구,서울시,9,중랑구,374
24-Nov,2024,11,202411,세종 세종시,세종,10,세종시,162
24-Nov,2024,11,202411,울산시 남구,울산시,11,남구,1614
24-Nov,2024,11,202411,울산시 동구,울산시,11,동구,97
24-Nov,2024,11,202411,울산시 북구,울산시,11,북구,261
24-Nov,2024,11,202411,울산시 울주군,울산시,11,울주군,224
24-Nov,2024,11,202411,울산시 중구,울산시,11,중구,159
24-Nov,2024,11,202411,인천시 강화군,인천시,12,강화군,117
24-Nov,2024,11,202411,인천시 계양구,인천시,12,계양구,535
24-Nov,2024,11,202411,인천시 남동구,인천시,12,남동구,85
24-Nov,2024,11,202411,인천시 동구,인천시,12,동구,735
24-Nov,2024,11,202411,인천시 미추홀구,인천시,12,미추홀구,814
24-Nov,2024,11,202411,인천시 부평구,인천시,12,부평구,732
24-Nov,2024,11,202411,인천시 서구,인천시,12,서구,17
24-Nov,2024,11,202411,인천시 연수구,인천시,12,연수구,40
24-Nov,2024,11,202411,인천시 옹진군,인천시,12,옹진군,10
24-Nov,2024,11,202411,인천시 중구,인천시,12,중구,22
24-Nov,2024,11,202411,전남 강진군,전남,13,강진군,99
24-Nov,2024,11,202411,전남 고흥군,전남,13,고흥군,150
24-Nov,2024,11,202411,전남 곡성군,전남,13,곡성군,42
24-Nov,2024,11,202411,전남 광양시,전남,13,광양시,146
24-Nov,2024,11,202411,전남 구례군,전남,13,구례군,66
24-Nov,2024,11,202411,전남 나주시,전남,13,나주시,258
24-Nov,2024,11,202411,전남 담양군,전남,13,담양군,68
24-Nov,2024,11,202411,전남 목포시,전남,13,목포시,741
24-Nov,2024,11,202411,전남 무안군,전남,13,무안군,185
24-Nov,2024,11,202411,전남 보성군,전남,13,보성군,108
24-Nov,2024,11,202411,전남 순천시,전남,13,순천시,999
24-Nov,2024,11,202411,전남 신안군,전남,13,신안군,27
24-Nov,2024,11,202411,전남 여수시,전남,13,여수시,687
24-Nov,2024,11,202411,전남 영광군,전남,13,영광군,35
24-Nov,2024,11,202411,전남 영암군,전남,13,영암군,72
24-Nov,2024,11,202411,전남 완도군,전남,13,완도군,65
24-Nov,2024,11,202411,전남 장성군,전남,13,장성군,39
24-Nov,2024,11,202411,전남 장흥군,전남,13,장흥군,94
24-Nov,2024,11,202411,전남 진도군,전남,13,진도군,49
24-Nov,2024,11,202411,전남 함평군,전남,13,함평군,42
24-Nov,2024,11,202411,전남 해남군,전남,13,해남군,240
24-Nov,2024,11,202411,전남 화순군,전남,13,화순군,120
24-Nov,2024,11,202411,전북 고창군,전북,14,고창군,115
24-Nov,2024,11,202411,전북 군산시,전북,14,군산시,773
24-Nov,2024,11,202411,전북 김제시,전북,14,김제시,130
24-Nov,2024,11,202411,전북 남원시,전북,14,남원시,162
24-Nov,2024,11,202411,전북 무주군,전북,14,무주군,39
24-Nov,2024,11,202411,전북 부안군,전북,14,부안군,66
24-Nov,2024,11,202411,전북 순창군,전북,14,순창군,32
24-Nov,2024,11,202411,전북 완주군,전북,14,완주군,88
24-Nov,2024,11,202411,전북 익산시,전북,14,익산시,569
24-Nov,2024,11,202411,전북 임실군,전북,14,임실군,15
24-Nov,2024,11,202411,전북 장수군,전북,14,장수군,20
24-Nov,2024,11,202411,전북 전주시,전북,14,전주시,1610
24-Nov,2024,11,202411,전북 정읍시,전북,14,정읍시,218
24-Nov,2024,11,202411,전북 진안군,전북,14,진안군,59
24-Nov,2024,11,202411,제주도 서귀포시,제주도,15,서귀포시,211
24-Nov,2024,11,202411,제주도 제주시,제주도,15,제주시,683
24-Nov,2024,11,202411,충남 공주시,충남,16,공주시,180
24-Nov,2024,11,202411,충남 금산군,충남,16,금산군,83
24-Nov,2024,11,202411,충남 논산시,충남,16,논산시,332
24-Nov,2024,11,202411,충남 당진시,충남,16,당진시,154
24-Nov,2024,11,202411,충남 보령시,충남,16,보령시,153
24-Nov,2024,11,202411,충남 부여군,충남,16,부여군,67
24-Nov,2024,11,202411,충남 서산시,충남,16,서산시,334
24-Nov,2024,11,202411,충남 서천군,충남,16,서천군,92
24-Nov,2024,11,202411,충남 아산시,충남,16,아산시,390
24-Nov,2024,11,202411,충남 예산군,충남,16,예산군,97
24-Nov,2024,11,202411,충남 천안시,충남,16,천안시,590
24-Nov,2024,11,202411,충남 청양군,충남,16,청양군,34
24-Nov,2024,11,202411,충남 태안군,충남,16,태안군,139
24-Nov,2024,11,202411,충남 홍성군,충남,16,홍성군,369
24-Nov,2024,11,202411,충북 괴산군,충북,17,괴산군,71
24-Nov,2024,11,202411,충북 보은군,충북,17,보은군,67
24-Nov,2024,11,202411,충북 영동군,충북,17,영동군,96
24-Nov,2024,11,202411,충북 옥천군,충북,17,옥천군,57
24-Nov,2024,11,202411,충북 음성군,충북,17,음성군,5
24-Nov,2024,11,202411,충북 제천시,충북,17,제천시,154
24-Nov,2024,11,202411,충북 증평군,충북,17,증평군,14
24-Nov,2024,11,202411,충북 진천군,충북,17,진천군,78
24-Nov,2024,11,202411,충북 청주시,충북,17,청주시,1019
24-Nov,2024,11,202411,충북 충주시,충북,17,충주시,371
24-Dec,2024,12,202412,강원도 강릉시,강원도,1,강릉시,697
24-Dec,2024,12,202412,강원도 고성군,강원도,1,고성군,27
24-Dec,2024,12,202412,강원도 동해시,강원도,1,동해시,217
24-Dec,2024,12,202412,강원도 삼척시,강원도,1,삼척시,106
24-Dec,2024,12,202412,강원도 속초시,강원도,1,속초시,180
24-Dec,2024,12,202412,강원도 양구군,강원도,1,양구군,26
24-Dec,2024,12,202412,강원도 양양군,강원도,1,양양군,61
24-Dec,2024,12,202412,강원도 영월군,강원도,1,영월군,85
24-Dec,2024,12,202412,강원도 원주시,강원도,1,원주시,833
24-Dec,2024,12,202412,강원도 인제군,강원도,1,인제군,73
24-Dec,2024,12,202412,강원도 정선군,강원도,1,정선군,49
24-Dec,2024,12,202412,강원도 철원군,강원도,1,철원군,135
24-Dec,2024,12,202412,강원도 춘천시,강원도,1,춘천시,988
24-Dec,2024,12,202412,강원도 태백시,강원도,1,태백시,88
24-Dec,2024,12,202412,강원도 평창군,강원도,1,평창군,22
24-Dec,2024,12,202412,강원도 홍천군,강원도,1,홍천군,131
24-Dec,2024,12,202412,강원도 화천군,강원도,1,화천군,21
24-Dec,2024,12,202412,강원도 횡성군,강원도,1,횡성군,95
24-Dec,2024,12,202412,경기도 가평군,경기도,2,가평군,81
24-Dec,2024,12,202412,경기도 고양시,경기도,2,고양시,2526
24-Dec,2024,12,202412,경기도 과천시,경기도,2,과천시,30
24-Dec,2024,12,202412,경기도 광명시,경기도,2,광명시,1338
24-Dec,2024,12,202412,경기도 광주시,경기도,2,광주시,191
24-Dec,2024,12,202412,경기도 구리시,경기도,2,구리시,256
24-Dec,2024,12,202412,경기도 군포시,경기도,2,군포시,521
24-Dec,2024,12,202412,경기도 김포시,경기도,2,김포시,719
24-Dec,2024,12,202412,경기도 남양주시,경기도,2,남양주시,480
24-Dec,2024,12,202412,경기도 동두천시,경기도,2,동두천시,281
24-Dec,2024,12,202412,경기도 부천시,경기도,2,부천시,671
24-Dec,2024,12,202412,경기도 성남시,경기도,2,성남시,824
24-Dec,2024,12,202412,경기도 수원시,경기도,2,수원시,1977
24-Dec,2024,12,202412,경기도 시흥시,경기도,2,시흥시,403
24-Dec,2024,12,202412,경기도 안산시,경기도,2,안산시,397
24-Dec,2024,12,202412,경기도 안성시,경기도,2,안성시,194
24-Dec,2024,12,202412,경기도 안양시,경기도,2,안양시,1216
24-Dec,2024,12,202412,경기도 양주시,경기도,2,양주시,180
24-Dec,2024,12,202412,경기도 양평군,경기도,2,양평군,144
24-Dec,2024,12,202412,경기도 여주시,경기도,2,여주시,161
24-Dec,2024,12,202412,경기도 연천군,경기도,2,연천군,69
24-Dec,2024,12,202412,경기도 오산시,경기도,2,오산시,256
24-Dec,2024,12,202412,경기도 용인시,경기도,2,용인시,862
24-Dec,2024,12,202412,경기도 의왕시,경기도,2,의왕시,77
24-Dec,2024,12,202412,경기도 의정부시,경기도,2,의정부시,987
24-Dec,2024,12,202412,경기도 이천시,경기도,2,이천시,194
24-Dec,2024,12,202412,경기도 파주시,경기도,2,파주시,253
24-Dec,2024,12,202412,경기도 평택시,경기도,2,평택시,589
24-Dec,2024,12,202412,경기도 포천시,경기도,2,포천시,173
24-Dec,2024,12,202412,경기도 하남시,경기도,2,하남시,319
24-Dec,2024,12,202412,경기도 화성시,경기도,2,화성시,204
24-Dec,2024,12,202412,경남 거제시,경남,3,거제시,250
24-Dec,2024,12,202412,경남 거창군,경남,3,거창군,117
24-Dec,2024,12,202412,경남 고성군,경남,3,고성군,99
24-Dec,2024,12,202412,경남 김해시,경남,3,김해시,609
24-Dec,2024,12,202412,경남 남해군,경남,3,남해군,61
24-Dec,2024,12,202412,경남 밀양시,경남,3,밀양시,235
24-Dec,2024,12,202412,경남 사천시,경남,3,사천시,13
24-Dec,2024,12,202412,경남 산청군,경남,3,산청군,24
24-Dec,2024,12,202412,경남 양산시,경남,3,양산시,240
24-Dec,2024,12,202412,경남 의령군,경남,3,의령군,57
24-Dec,2024,12,202412,경남 진주시,경남,3,진주시,723
24-Dec,2024,12,202412,경남 창녕군,경남,3,창녕군,81
24-Dec,2024,12,202412,경남 창원시,경남,3,창원시,2380
24-Dec,2024,12,202412,경남 통영시,경남,3,통영시,195
24-Dec,2024,12,202412,경남 하동군,경남,3,하동군,80
24-Dec,2024,12,202412,경남 함안군,경남,3,함안군,97
24-Dec,2024,12,202412,경남 함양군,경남,3,함양군,77
24-Dec,2024,12,202412,경남 합천군,경남,3,합천군,22
24-Dec,2024,12,202412,경북 경산시,경북,4,경산시,751
24-Dec,2024,12,202412,경북 경주시,경북,4,경주시,955
24-Dec,2024,12,202412,경북 고령군,경북,4,고령군,70
24-Dec,2024,12,202412,경북 구미시,경북,4,구미시,492
24-Dec,2024,12,202412,경북 김천시,경북,4,김천시,309
24-Dec,2024,12,202412,경북 문경시,경북,4,문경시,231
24-Dec,2024,12,202412,경북 봉화군,경북,4,봉화군,38
24-Dec,2024,12,202412,경북 상주시,경북,4,상주시,320
24-Dec,2024,12,202412,경북 성주군,경북,4,성주군,61
24-Dec,2024,12,202412,경북 안동시,경북,4,안동시,444
24-Dec,2024,12,202412,경북 영덕군,경북,4,영덕군,90
24-Dec,2024,12,202412,경북 영주시,경북,4,영주시,276
24-Dec,2024,12,202412,경북 영천시,경북,4,영천시,247
24-Dec,2024,12,202412,경북 예천군,경북,4,예천군,71
24-Dec,2024,12,202412,경북 울진군,경북,4,울진군,107
24-Dec,2024,12,202412,경북 의성군,경북,4,의성군,134
24-Dec,2024,12,202412,경북 청도군,경북,4,청도군,98
24-Dec,2024,12,202412,경북 청송군,경북,4,청송군,4
24-Dec,2024,12,202412,경북 칠곡군,경북,4,칠곡군,65
24-Dec,2024,12,202412,경북 포항시,경북,4,포항시,1312
24-Dec,2024,12,202412,광주시 광산구,광주시,5,광산구,55
24-Dec,2024,12,202412,광주시 남구,광주시,5,남구,65
24-Dec,2024,12,202412,광주시 동구,광주시,5,동구,32
24-Dec,2024,12,202412,광주시 북구,광주시,5,북구,22
24-Dec,2024,12,202412,광주시 서구,광주시,5,서구,49
24-Dec,2024,12,202412,대구시 군위군,대구시,6,군위군,58
24-Dec,2024,12,202412,대구시 남구,대구시,6,남구,56
24-Dec,2024,12,202412,대구시 달서구,대구시,6,달서구,118
24-Dec,2024,12,202412,대구시 달성군,대구시,6,달성군,99
24-Dec,2024,12,202412,대구시 동구,대구시,6,동구,371
24-Dec,2024,12,202412,대구시 북구,대구시,6,북구,127
24-Dec,2024,12,202412,대구시 서구,대구시,6,서구,90
24-Dec,2024,12,202412,대구시 수성구,대구시,6,수성구,101
24-Dec,2024,12,202412,대구시 중구,대구시,6,중구,74
24-Dec,2024,12,202412,대전시 대덕구,대전시,7,대덕구,34
24-Dec,2024,12,202412,대전시 동구,대전시,7,동구,104
24-Dec,2024,12,202412,대전시 서구,대전시,7,서구,173
24-Dec,2024,12,202412,대전시 유성구,대전시,7,유성구,143
24-Dec,2024,12,202412,대전시 중구,대전시,7,중구,67
24-Dec,2024,12,202412,부산시 강서구,부산시,8,강서구,19
24-Dec,2024,12,202412,부산시 금정구,부산시,8,금정구,1047
24-Dec,2024,12,202412,부산시 기장군,부산시,8,기장군,374
24-Dec,2024,12,202412,부산시 남구,부산시,8,남구,627
24-Dec,2024,12,202412,부산시 동구,부산시,8,동구,51
24-Dec,2024,12,202412,부산시 동래구,부산시,8,동래구,434
24-Dec,2024,12,202412,부산시 부산진구,부산시,8,부산진구,246
24-Dec,2024,12,202412,부산시 북구,부산시,8,북구,648
24-Dec,2024,12,202412,부산시 사상구,부산시,8,사상구,12
24-Dec,2024,12,202412,부산시 사하구,부산시,8,사하구,399
24-Dec,2024,12,202412,부산시 서구,부산시,8,서구,85
24-Dec,2024,12,202412,부산시 수영구,부산시,8,수영구,520
24-Dec,2024,12,202412,부산시 연제구,부산시,8,연제구,83
24-Dec,2024,12,202412,부산시 영도구,부산시,8,영도구,289
24-Dec,2024,12,202412,부산시 중구,부산시,8,중구,143
24-Dec,2024,12,202412,부산시 진구,부산시,8,진구,513
24-Dec,2024,12,202412,부산시 해운대구,부산시,8,해운대구,329
24-Dec,2024,12,202412,서울시 강남구,서울시,9,강남구,119
24-Dec,2024,12,202412,서울시 강동구,서울시,9,강동구,298
24-Dec,2024,12,202412,서울시 강북구,서울시,9,강북구,411
24-Dec,2024,12,202412,서울시 강서구,서울시,9,강서구,425
24-Dec,2024,12,202412,서울시 관악구,서울시,9,관악구,521
24-Dec,2024,12,202412,서울시 광진구,서울시,9,광진구,200
24-Dec,2024,12,202412,서울시 구로구,서울시,9,구로구,369
24-Dec,2024,12,202412,서울시 금천구,서울시,9,금천구,212
24-Dec,2024,12,202412,서울시 노원구,서울시,9,노원구,943
24-Dec,2024,12,202412,서울시 도봉구,서울시,9,도봉구,643
24-Dec,2024,12,202412,서울시 동대문구,서울시,9,동대문구,481
24-Dec,2024,12,202412,서울시 동작구,서울시,9,동작구,117
24-Dec,2024,12,202412,서울시 마포구,서울시,9,마포구,166
24-Dec,2024,12,202412,서울시 서대문구,서울시,9,서대문구,168
24-Dec,2024,12,202412,서울시 서초구,서울시,9,서초구,159
24-Dec,2024,12,202412,서울시 성동구,서울시,9,성동구,245
24-Dec,2024,12,202412,서울시 성북구,서울시,9,성북구,387
24-Dec,2024,12,202412,서울시 송파구,서울시,9,송파구,405
24-Dec,2024,12,202412,서울시 양천구,서울시,9,양천구,692
24-Dec,2024,12,202412,서울시 영등포구,서울시,9,영등포구,1189
24-Dec,2024,12,202412,서울시 용산구,서울시,9,용산구,186
24-Dec,2024,12,202412,서울시 은평구,서울시,9,은평구,304
24-Dec,2024,12,202412,서울시 종로구,서울시,9,종로구,2899
24-Dec,2024,12,202412,서울시 중구,서울시,9,중구,174
24-Dec,2024,12,202412,서울시 중랑구,서울시,9,중랑구,433
24-Dec,2024,12,202412,세종 세종시,세종,10,세종시,174
24-Dec,2024,12,202412,울산시 남구,울산시,11,남구,1763
24-Dec,2024,12,202412,울산시 동구,울산시,11,동구,95
24-Dec,2024,12,202412,울산시 북구,울산시,11,북구,254
24-Dec,2024,12,202412,울산시 울주군,울산시,11,울주군,231
24-Dec,2024,12,202412,울산시 중구,울산시,11,중구,187
24-Dec,2024,12,202412,인천시 강화군,인천시,12,강화군,123
24-Dec,2024,12,202412,인천시 계양구,인천시,12,계양구,503
24-Dec,2024,12,202412,인천시 남동구,인천시,12,남동구,88
24-Dec,2024,12,202412,인천시 동구,인천시,12,동구,776
24-Dec,2024,12,202412,인천시 미추홀구,인천시,12,미추홀구,1043
